Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
CADILLAC CT5,2,4,SemiAuto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MGMXV02.0041,midsize car,6,23,32,26,5,No,337
CADILLAC CT5,2,4,SemiAuto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MGMXV02.0041,midsize car,6,23,32,26,5,No,337
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MTKXV02.5FFA,midsize car,3,23,31,26,5,No,337
MAZDA 3,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MTKXV02.5FFA,midsize car,3,23,31,26,5,No,337
MAZDA CX-5 4WD,2.5,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MTKXT02.5CDA,small SUV,7,24,30,26,5,No,337
MAZDA CX-5 4WD,2.5,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MTKXT02.5CDA,small SUV,7,24,30,26,5,No,337
MERCEDES-BENZ GLB 250,2,4,AutoMan-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MMBXJ02.0U3B,special purpose,5,23,31,26,5,No,337
MERCEDES-BENZ GLB 250,2,4,AutoMan-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MMBXJ02.0U3B,special purpose,5,23,31,26,5,No,337
SUBARU Impreza,2,4,Man-5,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MFJXJ02.5BUY,midsize car,7,23,31,26,5,No,337
SUBARU Impreza,2,4,Man-5,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFJXJ02.5BUY,midsize car,6,23,31,26,5,No,337
AUDI A4 allroad quattro,2,4,AMS-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LVGAJ02.0AAC,station wagon,3,23,31,26,5,No,337
AUDI A4 allroad quattro,2,4,AMS-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LVGAJ02.0AAC,station wagon,3,23,31,26,5,No,337
AUDI A5 Cabriolet,2,4,AMS-7,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LVGAJ02.0AAC,small car,3,23,31,26,5,No,337
AUDI A5 Cabriolet,2,4,AMS-7,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LVGAJ02.0AAC,small car,3,23,31,26,5,No,337
CADILLAC CT5,2,4,SemiAuto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LGMXV02.0041,midsize car,6,23,32,26,5,No,337
CADILLAC CT5,2,4,SemiAuto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LGMXV02.0041,midsize car,6,23,32,26,5,No,337
MITSUBISHI Eclipse Cross ES,1.5,4,SCV-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LMTXT01.5G5P,small SUV,5,25,28,26,5,No,337
MITSUBISHI Eclipse Cross ES,1.5,4,SCV-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LMTXT01.5G5P,small SUV,5,25,28,26,5,No,337
SUBARU Impreza,2,4,Man-5,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LFJXJ02.5BUY,midsize car,7,23,31,26,5,No,337
SUBARU Impreza,2,4,Man-5,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LFJXJ02.5BUY,midsize car,6,23,31,26,5,No,337
SUBARU Impreza 4-Door Sport,2,4,Man-5,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LFJXJ02.5BUY,midsize car,7,23,31,26,5,No,337
SUBARU Impreza 4-Door Sport,2,4,Man-5,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LFJXJ02.5BUY,midsize car,6,23,31,26,5,No,337
MERCEDES-BENZ GLA250 4Matic,2,4,AutoMan-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KMBXJ02.0U2B,small SUV,5,23,31,26,5,No,337
MERCEDES-BENZ GLA250 4Matic,2,4,AutoMan-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KMBXJ02.0U2B,small SUV,5,23,31,26,5,No,337
MITSUBISHI Eclipse Cross ES,1.5,4,SCV-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KMTXT01.5G5P,small SUV,5,25,28,26,5,No,337
MITSUBISHI Eclipse Cross ES,1.5,4,SCV-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KMTXT01.5G5P,small SUV,5,25,28,26,5,No,337
MITSUBISHI Eclipse Cross ES,1.5,4,SCV-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KMTXT01.5G5Y,small SUV,5,25,28,26,5,No,337
MITSUBISHI Eclipse Cross ES,1.5,4,SCV-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KMTXT01.5G5Y,small SUV,5,25,28,26,5,No,337
SUBARU Impreza 4-Door Sport,2,4,Man-5,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,KFJXJ02.5BUY,midsize car,7,23,31,26,5,No,337
SUBARU Impreza 4-Door Sport,2,4,Man-5,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,KFJXJ02.5BUY,midsize car,6,23,31,26,5,No,337
BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXV03.0B5X,small car,5,23,32,26,5,No,338
BMW M240i Coupe,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0B5X,small car,5,23,32,26,5,No,338
BMW Z4 M40i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXV03.0B5X,small car,5,23,31,26,5,No,338
BMW Z4 M40i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXV03.0B5X,small car,5,23,31,26,5,No,338
GMC Terrain,1.5,4,Auto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXT01.5090,small SUV,7,24,29,26,5,No,338
GMC Terrain,1.5,4,Auto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXT01.5090,small SUV,7,24,29,26,5,No,338
MINI JCW Countryman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXV02.0M48,midsize car,3,24,30,26,5,No,338
MINI JCW Countryman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,PBMXV02.0M48,midsize car,3,24,30,26,5,No,338
MINI JCW Countryman All4,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXV02.0M48,midsize car,3,24,30,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PMTXT01.5G5P,small SUV,5,25,28,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PMTXT01.5G5P,small SUV,5,25,28,26,5,No,338
SUBARU Forester Wilderness,2.5,4,SCV-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PFJXJ02.5BUY,small SUV,7,25,28,26,5,No,338
SUBARU Forester Wilderness,2.5,4,SCV-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PFJXJ02.5BUY,small SUV,7,25,28,26,5,No,338
TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NMTXT01.5G5P,small SUV,5,25,28,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NMTXT01.5G5P,small SUV,5,25,28,26,5,No,338
SUBARU Forester Wilderness,2.5,4,SCV-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NFJXJ02.5BUY,small SUV,7,25,28,26,5,No,338
SUBARU Forester Wilderness,2.5,4,SCV-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NFJXJ02.5BUY,small SUV,7,25,28,26,5,No,338
TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MBMXV03.0G2X,small car,5,23,31,26,5,No,338
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MBMXV03.0G2X,small car,5,23,31,26,5,No,338
BUICK Encore,1.4,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MGMXV01.4001,small SUV,7,23,30,26,5,No,338
BUICK Encore,1.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MGMXV01.4001,small SUV,7,23,30,26,5,No,338
CHEVROLET Trax,1.4,4,SemiAuto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MGMXV01.4001,small SUV,7,23,30,26,5,No,338
CHEVROLET Trax,1.4,4,SemiAuto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,MGMXV01.4001,small SUV,7,23,30,26,5,No,338
MERCEDES-BENZ C300 4Matic,2,4,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MMBXJ02.0U3A,small car,6,23,32,26,5,No,338
MERCEDES-BENZ C300 4Matic,2,4,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MMBXJ02.0U3A,small car,6,23,32,26,5,No,338
TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV02.0M48,midsize car,3,23,30,26,5,No,338
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV02.0M48,midsize car,3,23,30,26,5,No,338
MERCEDES-BENZ C300 4Matic,2,4,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,LMBXJ02.0U3A,small car,6,23,33,26,5,No,338
MERCEDES-BENZ C300 4Matic,2,4,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,LMBXJ02.0U3A,small car,6,23,33,26,5,No,338
MERCEDES-BENZ GLB 250 4Matic,2,4,AutoMan-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LMBXJ02.0U3B,small SUV,5,23,31,26,5,No,338
MERCEDES-BENZ GLB 250 4Matic,2,4,AutoMan-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LMBXJ02.0U3B,small SUV,5,23,31,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LMTXT01.5G5P,small SUV,5,25,28,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LMTXT01.5G5P,small SUV,5,25,28,26,5,No,338
TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
MINI Cooper S Convertible,2,4,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,KBMXV02.0B46,small car,7,23,32,26,5,No,338
MINI Cooper S Convertible,2,4,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,KBMXV02.0B46,small car,7,23,32,26,5,No,338
MINI Cooper S Hardtop,2,4,Man-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,KBMXV02.0B46,small car,7,23,32,26,5,No,338
MINI Cooper S Hardtop,2,4,Man-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,KBMXV02.0B46,small car,7,23,32,26,5,No,338
MINI John Cooper Works Hardtop,2,4,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,KBMXV02.0M48,small car,3,23,32,26,5,No,338
MINI John Cooper Works Hardtop,2,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,KBMXV02.0M48,small car,3,23,32,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KMTXT01.5G5P,small SUV,5,25,28,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KMTXT01.5G5P,small SUV,5,25,28,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KMTXT01.5G5Y,small SUV,5,25,28,26,5,No,338
MITSUBISHI Eclipse Cross,1.5,4,SCV-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KMTXT01.5G5Y,small SUV,5,25,28,26,5,No,338
TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
TOYOTA Camry,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KTYXV03.5M5B,midsize car,5,22,33,26,5,No,338
BMW M340i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,23,32,26,5,No,339
BMW M340i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,23,32,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PBMXV02.0M48,midsize car,3,23,31,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,PBMXV02.0M48,midsize car,3,23,31,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PBMXV02.0M48,midsize car,3,23,31,26,5,No,339
VOLVO V60CC B5,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PVVXJ02.0U70,station wagon,5,23,30,26,5,No,339
VOLVO V60CC B5,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PVVXJ02.0U70,station wagon,5,23,30,26,5,No,339
BMW M440i,3,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NBMXJ03.0G2X,small car,5,23,31,26,5,No,339
BMW M440i,3,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NBMXJ03.0G2X,small car,5,23,31,26,5,No,339
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NBMXV02.0M48,midsize car,3,23,30,26,5,No,339
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,NBMXV02.0M48,midsize car,3,23,30,26,5,No,339
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NBMXV02.0M48,midsize car,3,23,30,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,NBMXV02.0M48,midsize car,3,23,31,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,NBMXV02.0M48,midsize car,3,23,31,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,NBMXV02.0M48,midsize car,3,23,31,26,5,No,339
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXV02.0M48,midsize car,3,23,30,26,5,No,339
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MBMXV02.0M48,midsize car,3,23,30,26,5,No,339
BMW X2 M35i,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXV02.0M48,midsize car,3,23,30,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MBMXV02.0M48,midsize car,3,23,31,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,T3B125,Federal Tier 3 Bin 125,MBMXV02.0M48,midsize car,3,23,31,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MBMXV02.0M48,midsize car,3,23,31,26,5,No,339
VOLVO V90,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MVVXJ02.0U70,station wagon,5,22,33,26,5,No,339
GMC Terrain,1.5,4,Auto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LGMXT01.5095,small SUV,7,25,28,26,5,No,339
GMC Terrain,1.5,4,Auto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LGMXT01.5095,small SUV,7,25,28,26,5,No,339
JEEP Compass,2.4,4,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LCRXT02.45P0,small SUV,3,23,32,26,5,No,339
JEEP Compass,2.4,4,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LCRXT02.45P0,small SUV,3,23,32,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,LBMXV02.0M48,midsize car,3,23,31,26,5,No,339
MINI John Cooper Works Clubman All4,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,LBMXV02.0M48,midsize car,3,23,31,26,5,No,339
VOLVO V90,2,4,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,LVVXJ02.0U70,station wagon,5,22,33,26,5,No,339
VOLVO V90,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,LVVXJ02.0U70,station wagon,5,22,33,26,5,No,339
GMC Terrain,1.5,4,Auto-9,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KGMXT01.5095,small SUV,5,24,28,26,5,No,339
GMC Terrain,1.5,4,Auto-9,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KGMXT01.5095,small SUV,5,24,28,26,5,No,339
JEEP Compass,2.4,4,Man-6,2WD,Gasoline,FA,T3B110,Federal Tier 3 Transitional Bin 110,KCRXT02.45P0,small SUV,3,23,32,26,5,No,339
BMW M340i,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,23,31,26,5,No,340
BMW M340i,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,23,31,26,5,No,340
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PBMXJ03.0G2X,small car,5,23,31,26,5,No,340
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PBMXJ03.0G2X,small car,5,23,31,26,5,No,340
CHEVROLET Equinox,1.5,4,Auto-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXT01.5090,small SUV,7,24,30,26,5,No,340
CHEVROLET Equinox,1.5,4,Auto-6,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXT01.5090,small SUV,7,24,30,26,5,No,340
FORD Escape,2,4,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PFMXT02.02Y1,small SUV,7,23,31,26,5,No,340
FORD Escape,2,4,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PFMXT02.02Y1,small SUV,7,23,31,26,5,No,340
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NBMXJ03.0G2X,small car,5,23,31,26,5,No,340
BMW M440i Convertible,3,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NBMXJ03.0G2X,small car,5,23,31,26,5,No,340
MINI Cooper Countryman All4,1.5,3,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NBMXV01.5B36,midsize car,7,23,30,26,5,No,340
MINI Cooper Countryman All4,1.5,3,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NBMXV01.5B36,midsize car,7,23,30,26,5,No,340
VOLVO XC40 T4,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NVVXJ02.0U72,small SUV,5,23,32,26,5,No,340
VOLVO XC40,2,4,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MVVXJ02.0U70,small SUV,5,23,32,26,5,No,340
AUDI TT Coupe,2,4,AMS-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LVGAJ02.0A3T,small car,7,23,31,26,5,No,340
AUDI TT Coupe,2,4,AMS-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LVGAJ02.0A3T,small car,7,23,31,26,5,No,340
AUDI TT Roadster,2,4,AMS-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,LVGAJ02.0A3T,small car,7,23,31,26,5,No,340
AUDI TT Roadster,2,4,AMS-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,LVGAJ02.0A3T,small car,7,23,31,26,5,No,340
AUDI TT Coupe,2,4,AMS-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,KVGAJ02.0A3A,small car,7,23,31,26,5,No,340
AUDI TT Coupe,2,4,AMS-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,KVGAJ02.0A3A,small car,7,23,31,26,5,No,340
AUDI TT Roadster,2,4,AMS-7,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,KVGAJ02.0A3A,small car,7,23,31,26,5,No,340
AUDI TT Roadster,2,4,AMS-7,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,KVGAJ02.0A3A,small car,7,23,31,26,5,No,340
INFINITI QX50,2,4,SCV-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KNSXT02.0PVA,small SUV,5,24,30,26,5,No,340
INFINITI QX50,2,4,SCV-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KNSXT02.0PVA,small SUV,5,24,30,26,5,No,340
MERCEDES-BENZ C300 4Matic,2,4,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,KMBXV02.0U2D,small car,6,22,33,26,5,No,340
MERCEDES-BENZ C300 4Matic,2,4,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,KMBXV02.0U2D,small car,6,22,33,26,5,No,340
VOLVO XC40,2,4,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,KVVXT02.0U70,small SUV,5,23,31,26,5,No,340
VOLVO XC40,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,KVVXT02.0U70,small SUV,5,23,31,26,5,No,340
CADILLAC XT4,2,4,SemiAuto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXT02.0500,small SUV,7,23,30,26,5,No,341
CADILLAC XT4,2,4,SemiAuto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXT02.0500,small SUV,7,23,30,26,5,No,341
MINI Cooper S Countryman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PBMXJ02.0B4X,midsize car,7,23,31,26,5,No,341
MINI Cooper S Countryman All4,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PBMXJ02.0B4X,midsize car,7,23,31,26,5,No,341
BUICK Envision,2,4,SemiAuto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NGMXT02.0500,small SUV,7,24,31,26,5,No,341
BUICK Envision,2,4,SemiAuto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NGMXT02.0500,small SUV,7,24,31,26,5,No,341
CADILLAC XT4,2,4,SemiAuto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NGMXT02.0500,small SUV,7,24,30,26,5,No,341
CADILLAC XT4,2,4,SemiAuto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NGMXT02.0500,small SUV,7,24,30,26,5,No,341
MINI Cooper S Countryman All4,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NBMXJ02.0B4X,midsize car,7,23,31,26,5,No,341
MINI Cooper S Countryman All4,2,4,SemiAuto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,NBMXJ02.0B4X,midsize car,7,23,31,26,5,No,341
TOYOTA Avalon XLE,3.5,6,SemiAuto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,NTYXV03.5M5B,midsize car,5,22,32,26,5,No,341
TOYOTA Avalon XLE,3.5,6,SemiAuto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,NTYXV03.5M5B,midsize car,5,22,32,26,5,No,341
VOLVO S90 B6,2,4,SemiAuto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0S33,midsize car,7,23,31,26,5,No,341
